latitude,longitude,value
31.5443,141.5611,5.1
53.3660,140.2400,5.0
42.3115,144.4915,5.2
45.1912,151.1483,5.8
 9.1926,158.4914,5.0
 9.1812,158.4146,5.9
43.0270, 12.5010,5.2
31.5070,178.1908,5.6
41.5525,145.0105,5.9
41.5556,144.5750,5.5
41.5489,144.5742,5.3
41.5346,138.5656,5.3
 9.1926,158.4392,5.7
38.5290,142.1003,5.3
25.0361,122.3281,5.4
41.5741,145.0092,5.4
36.2274, 22.0426,6.6
10.4878,165.5316,5.4
30.5598, 71.1320,6.8
51.2580,177.5262,6.1
 0.5370,124.0396,5.0
28.3012, 57.1650,5.0
44.3120,146.2872,5.3
 7.0870,127.2634,5.1
39.1949,140.3636,5.0
30.4554,178.2706,5.4
 4.2208, 76.4086,6.3
 6.2280,104.0078,5.5
23.5168,123.2060,5.0
29.0468, 85.2298,5.0
13.1134,174.5310,5.3
30.4464, 71.1344,5.6
38.2628, 22.1704,5.4
27.5966,142.3795,5.6
13.1122,174.5274,5.2
35.0414, 87.1950,7.9
33.4068, 88.1686,5.0
12.2166,145.3462,5.1
31.1757,141.0403,6.4
13.1152,174.5184,5.1
 6.2052,154.4914,5.3
24.2599,121.3420,5.0
38.5154, 25.4770,5.8
43.3994,145.0681,5.7
37.3420, 20.3936,6.4
29.0354,177.3924,5.5
14.2988,175.5286,5.4
 3.3420,149.3390,5.1
40.5723,142.3908,5.2
39.5858,138.4833,5.7
13.1122,174.4674,5.3
 1.1446,122.3216,6.8
46.4747,145.5498,5.7
 2.1242,126.3876,5.4
55.1326,162.3714,5.1
54.5046,162.0210,7.6
53.4512,161.4476,6.5
53.4746,161.3564,5.3
53.4404,161.3420,5.5
54.4164,162.5454,5.0
53.5778,161.5586,5.4
53.5832,161.5454,5.8
54.5544,162.0624,5.6
37.4324,141.4458,5.7
54.0882,162.5424,5.1
54.3948,162.5292,6.0
53.4158,161.5454,5.4
53.5118,161.4668,5.2
53.5046,161.4626,5.0
41.2382, 87.2664,5.2
59.3444, 26.1116,5.3
 3.0486,136.0636,5.2
 6.0252,149.5202,5.8
51.1122,178.5226,6.5
51.1272,178.5940,5.0
 1.5724, 99.3708,5.5
14.4242,144.3924,5.4
 5.5976,147.1002,5.2
43.0841,146.2661,5.5
 5.2970,147.5202,6.7
14.5406,119.5526,5.0
51.1860,178.4812,5.0
55.4698,  4.1308,5.3
 4.2466,152.5700,5.2
25.2304, 96.3654,5.7
